a,1. primeira letra do alfabeto,2. um; uma
fundament,fundamento
fundamental,fundamental; básico
fundamentalism,fundamentalismo
fundamentalist,fundamentalista
fundamentally,fundamentalmente
funeral,funeral; enterro
fungible,fungível
fungicide,fungicida
fungus,fungo; cogumelo
funnel,funil
funny,1. divertido; recreativo,2. cômico
fur,1. pele; pele de animal com pélos,2. peliça
fur coat,pele; peliça
fur piece,pele; peliça
furious,fulo; furioso; raivoso
furlough,licença
furnace,fogão; forno
furnish,1. dar; entregar; fornecer; ministrar,2. mobiliar
furniture,mobília; mobiliário; movéis
furor,furor
furosemide,furosemida
furrow,1. encrespar; enrugar; franzir; sulcar,2. calha; rego; sulco
further,1. novo; adicional,2. mais,3. mais longe; além disso,4. promover
furthermore,além disso; em continuação; mais; mais adiante
furthermost,mais distante
furuncle,furúnculo
furunculosis,furunculose
fuse,atrapalhar; confundir; perturbar
fuselage,fuselagem
fusion,1. confusão; perturbação,2. desordem
fuss,1. rebuliço,2. escândalo,3. criar caso
fussy,1. exigente; complicado; cheio de coisas,2. espalhafatoso
fuster,1. agitação,2. atrapalhar; desconcertar
futile,fútil; inútil; vão
future,futuro
futurism,futurismo
futurology,futurologia
gaberdine,gabardina
gadolinium,gadolínio
gag,brincadeira; caçoada; chiste; gracejo; piada
gagged,amordaçado
gain,1. ganho; aquisição; presa,2. lucro; proveito; vantagem,3. auferir; ganhar; lucrar
gaiter,polaina
galactic,galático
galactorrhea,galactorréia
galactose,galactose
galactosemia,galactosemia
galaxy,galáxia
gall,bile; bílis
gallant,animoso; bravo; corajoso; honesto; leal; valente; valoroso
gallbladder,vesícula biliar
galleon,galeão
gallery,galeria
galloon,galão
gallop,1. andar a galope; galopar,2. galope
gallstone,cálculo biliar
galore,1. abundância,2. abundante
galosh,galocha
galvanic,galvânico
galvanise,galvanizar
galvanism,galvanismo
galvanization,galvanização
galvanize,galvanizar
game,1. jogo; partida; encontro esportivo de dois atletas ou times,2. caça,3. valente
gamely,valentemente
gamer,jogador
gamesmanship,tática
gametocyte,gametócito
gametogenic,gametogênico
gametophyte,gametófito
gamma,gama
gammon,toucinho; presunto
gamut,gama; escala
gang,1. bando; cáfila; facção; malta; quadrilha; súcia,2. companhia; turma
ganglion,gânglio
gangrene,gangrena
gangrenous,gangrenoso
gangster,bandido; gângster
gangway,passagem; viela
gaol,cadeia; prisão
gap,brecha; fenda
gape,1. escancarar-se,2. embasbacar-se; ficarboquiaberto
garage,garagem
garbage,1. lixo,2. dejetos,3. restos de comida,4. retirar os restos; limpar
garbage can,ferro-velho
garbage dump,monturo
garden,horto; jardim
gardener,jardineiro
gargle,bochechar; enxaguar; gargarejar
garland,coroadeflores; grinalda
garlic,alho
garlic bulb,dente de alho
garner,juntar; guardar; acumular
garnish,guarnecer; rechear; revestir
garret,mansarda; trapeira
garrison,guarnição
gas,gás
gas tank,tanquedegasolina
gaseous,gasoso
gasolene,benzina; gasolina
gasoline,benzina; gasolina
gassier,mais gasoso
gassiest,o mais gasoso
gassily,gasosamente; de forma gasosa
gassy,gasoso
gastrectomy,gastrectomia
gastric,epigástrico
gastrin,gastrina
gastroduodenal,gastroduodenal
gastroenteritis,gastroenterite
gastroenterology,gastroenterologia
gastrointestinal,gastrointestinal
gastronomic,gastronômico
gastronomy,gastronomia
gastrula,gástrula
gastrulation,gastrulação
gate,reunir-se
gatekeeper,porteiro
gateman,porteiro
gateway,portão
gather,1. concluir; deduzir; inferir,2. colher,3. depreender; tirar conclusão de,4. reunir-se
gathering,reunião
gauge,1. medidor,2. medida; bitola,3. medir; avaliar
gaunt,1. angular,2. deserto; ermo,3. delgado; fino; delicado,4. sombrio; triste,5. magro,6. melancólico,7. entristecedor; nebuloso
gauze,gaze
gawk,embasbacar-se; ficarboquiaberto
gay,alegre; festivo; jovial
gazette,gazeta; folha
gear,1. marcha,2. roupa; ornamento,3. utensílio,4. engrenar,5. passar a marcha,6. vestir
gelatin,gelatina
gelatinous,gelatinoso
gem,jóia
gemination,geminação
gendarme,gendarme
gender,gênero; sexo
gene,gene
genealogical,genealógico
genealogically,genealogicamente
genealogist,genealogista
genealogy,genealogia
general,geral; universal; genérico
generalisation,generalização
generalizable,generalizável
generalization,generalização
generalize,generalizar
generally,geralmente
generate,corromper-se; degenerar
generation,degeneração
generator,gerador
generic,genérico
generosity,generosidade
generous,desapegado; generoso; liberal
generously,generosamente
genetic,embriogenético
genetical,genético
genetically,geneticamente
geneticist,geneticista
geniality,doçura
genic,criogênico
genital,congênito
genitalia,genitália
genitourinary,genitourinário
genius,gênio
genocide,genocídio
genome,genoma
genotype,genótipo
genotypic,genotípico
genre,gênero
gentamicin,gentamicina
gentian,genciana
gentle,1. ameno; doce; meigo; suave,2. brando
gentleman,amo; patrão; senhor
genuine,autêntico
genuinly,deveras; narealidade; naverdade; verdadeiramente
genus,gênero
geocentric,geocêntrico
geochemistry,geoquímica
geographer,geógrafo
geographic,geográfico
geographical,geográfico
geographically,geograficamente
geography,geografia
geologic,geológico
geologist,geólogo
geology,geologia
geomagnetic,geomagnético
geomagnetism,geomagnetismo
geomancy,geomancia
geometric,geométrico
geometry,geometria
geophagy,geofagia
geophysical,geofísico
geopolitical,geopolítico
geoscience,geociência
geoscientist,geocientista
geotropism,geotropismo
germ,1. micróbio,2. broto; germe; grelo
german,alemão
germicide,germicida
germinate,brotar; germinar
germination,germinação
germinative,germinativo
gestation,gestação
gesticulate,gesticular
gesticulation,gesticulação
gesture,1. fazerumaceno; fazerumgesto,2. aceno; gesto
get,esquecer
get a divorce,divorciar-se
get along,entender-se
get angry,zangar-se
get caught on,aferrar; enganchar; fixar
get divorced,divorciar-se
get dressed,vestir-se
get drunk,embebedar-se; embriagar-se
get in,introduzir-se; penetrar
get in a quarrel,brigar; indispor-se
get laid,trepar; transar
get lost,perder-se
get married,1. casar-se,2. casarem-se
get mouldy,abolorecer; mofar
get off,descer
get off the subject,afastar-se; desviar-se
get ready,preparar-se; prontificar-se
get rid of,afastar; banir
get tired,cansar-se; fatigar-se
get up,1. levantar-se,2. de súbito pôr-se de pé
get wet,molhar-se
ghastly,desagradável; enjoado
ghost,aparição; fantasma
giant,gigante
giantism,gigantismo
gift,1. presente; brinde,2. dádiva; dom
gifted,dotado
gigabyte,gigabyte
gigahertz,gigahertz
gigantic,gigantesco
gigantism,gigantismo
gigawatt,gigawatt
gild,dourar
gill,brânquia; guelra
gimme,dê para mim
gin,gim
gingiva,gengiva
gingival,gengival
gingivectomy,gengivectomia
girder,barrote; biga; trave
girdle,cinta; cintura
girl,garota; menina; moça; rapariga
girlfriend,namorada
gist,enólogo
give,desculpar; escusar; perdoar
give an account,comunicar; fazer relatório de; referir; relatar
give an airing,arejar; ventilar
give as an excuse,pretextar
give back,restituir; retribuir
give birth,dar a luz; parir; ter
give birth to,dar a luz; parir
give in,abdicar; alhear; ceder; submeter-se; transigir
give me,dê para mim
give notice,anunciar; noticiar; notificar
give off an odour,cheirar; exalar cheiro
give rise to,causar; produzir; ser causa de
give up,1. abdicar; alhear; ceder; submeter-se; transigir,2. abrir mão de; renunciar; resignar
give way,abdicar; alhear; ceder; submeter-se; transigir
giver,doador
glad,alegre; contente
gladiator,gladiador
gladness,alegria; gozo
glamor,glamor; prestígio; importância social
glamour,glamor; prestígio; importância social
glamourous,glamoroso; prestigioso
glance,olhar de relance
glass,1. monóculo,2. óculos
glasses,óculos
glaze,1. esmalte; vidro,2. envernizar; vidrar
glide,1. planar,2. deslizar; escorregar
glider,planador
glimpse,1. olhar de relance; vislumbre,2. ver de relance; vislumbrar
glitch,falha em um sistema ou máquina
glitz,cafonice
global,global
globally,globalmente
globe,1. bola; globo; orbe,2. globo terrestre
globulin,globulina
glomerular,glomerular
glomerulonephritis,glomerulonefrite
glomerulus,glomérulo
gloomy,entristecedor; melancólico; nebuloso
glorification,glorificação
glorify,glorificar; santificar
glorious,glorioso
gloriously,gloriosamente
glory,glória
gloss,1. brilho; luzeiro,2. glosso
glossary,1. glossário,2. terminologia
glottis,glote
glove,dedaleira; digital; erva-dedal
glow,1. ardor; brasa; incêndio,2. arder; estar abrasado; flamejar; queimar-se
glow in the dark,ser fosforescente
glow with heat,arder; estar abrasado; flamejar; queimar-se
glucocorticoid,glicocorticóide
glucose,glicose
glue,1. cola,2. colar; grudar; solvar
glutamine,glutamina
glycerin,glicerina
glycogen,glicogênio
glycopeptide,glicopeptídeo
glycoprotein,glicoproteína
glycoside,glicosídeo
gnash,ranger
gnat,mosquito
gnaw,mordiscar; roer
gnostic,1. diagnóstico
go,cardo-corredor
go around,circular; rodear
go astray,afastar-se; desviar-se
go away,afastar-se; ausentar-se; partir; retirar-se
go back,regressar; voltar
go beyond,1. transpor; ultrapassar,2. exceder; passar
go broke,falir; fazer bancarrota; quebrar
go crazy,enlouquecer-se
go down,1. abaixar-se,2. descer
go fast,apressar-se
go for a walk,passear
go forward,adiantar-se; avançar; progredir
go in,entrar
go on,avançar; continuar; prosseguir
go on foot,ir à pé
go on pension,tornar-se pensionista
go on pilgrimage,ir em romaria; peregrinar
go out,sair
go to bed,deitar-se na cama
go to court,acionar; processar
go to sleep,cair no sono aos poucos
go up,1. subir,2. levantar-se,3. altear; elevar-se,4. ascender
goal,alvo; objetivo; meta; fim; ponto de mira
goat,cabra
gobble,tragar; engolir
goblet,cálice; taça; copo
god,semideus
godchild,afilhado
goddaughter,afilhada
goddess,deusa
godfather,padrinho; padrinho de batismo
godmother,madrinha
godson,afilhado
goiter,bócio
gold,1. ouro,2. áureo; dourado
gold braid,galão
golden,dourado; áureo
golf,golfe
gonadectomy,gonadectomia
gonadotrophic,gonadotrófico
gonadotrophin,gonadotrofina
gonorrhea,gonorréia; blenorréia
good,1. bem,2. bom
good afternoon,boa tarde
good day,bom dia
good evening,boa noite
good health,1. boa saúde,2. à sua saúde
good morning,bom dia
good night,boa noite
good taste,bom gosto; gosto bom
goodbye,1. adeus; até logo,2. até a vista; até mais ver
goodness,bondade
goose,1. ganso; marreco,2. otário; pateta
gooseberry,groselha
gorilla,gorila
gospel,evangelho
gossamer,leve
gossip,fofoca
gothic,gótico
goulash,goulache
gourd,1. abóbora,2. cabaça feita com a abóbora
gout,gota
govern,1. administrar; dirigir,2. dominar; governar; reger
governable,governável
governess,governanta
government,governo
government inspector,inspetor geral
gown,beca; vestido
grab,agarrar
grace,1. desgraça,2. desgraçar
graceful,desgraçado
gracefully,graciosamente
gracefulness,garbo; graça
graciously,atenciosamente
gradable,graduável
gradation,degradação
grade,degradar; rebaixar
gradual,gradual
gradually,gradualmente; pouco a pouco
graduate,1. diplomado,2. graduar
graduation,graduação
grail,cálice
grain,1. grão; semente,2. cereal
grain of salt,grão de sal
grain of sand,grão de areia
gram,decigrama
grammar,gramática
grammatical,gramatical
grammatically,gramaticalmente
gramme,1. grão,2. grama
grammophone disc,disco
gramophone,gramofone
grandchild,neto
granddaughter,neta
grandfather,avô
grandiosity,grandiosidade
grandma,avó
grandmaster,grão-mestre
grandmother,avó
grandnephew,sobrinho-neto
grandniece,sobrinha-neta
grandparents,avós
grandson,neto
granny,vovozinha
granularity,granularidade
granulate,granular
granulation,granulação
granule,grão; semente
granulocyte,granulócito
granuloma,granuloma
grape,uva
grapevine,videira
graphic,criptográfico
graphic arts,arte gráfica
graphical,geográfico
graphically,geograficamente
graphology,grafologia
grapple,apanhar; aprisionar; capturar
grasp,pegar de súbito
grass,grama
grasshopper,gafanhoto
grate,dividir; separar
grateful,agradecido
gratification,gratificação
gratify,gratificar
gratifying,gratificante
gratis,grátis
gratitude,agradecimento; gratidão
grave,estampar; gravar
gravel,areia grossa; brita; cascalho
graveyard,cemitério
gravidity,gravidez
gravitation,gravitação
gravitational,gravitacional
gravity,1. gravidade,2. gravitação
gravy,molho; tempero
gray,1. cinza,2. acinzentado,3. grisalho,4. tornar cinza; acinzentar,5. tornar grisalho
graze,pastar
grease,1. lubrificar; untar,2. banha; gordura
greasy,gordo
great,1. excelente; ótimo,2. grande; magno; maiúsculo
great toe,primeiro dedo do pé; dedão do pé; hálux
greater,maior
greatest,o maior
greatgrandson,bisneto
greatly,grandemente; enormemente
greed,avidez; cobiça; gula
greediness,avidez; cobiça
greedy,ávido; cobiçoso; sedento; sequioso
green,1. verde; verdejante,2. verdor; verdura
greenback,nota de dinheiro; papel-moeda
greenhouse,estufa
greet,cumprimentar; saudar
greeting,cumprimento; saudação
grenade,granada
grey,1. cinza,2. cinzento; pardo
greyhound,galgo; lebréu
grid,1. diese; sustenido,2. cancela; grade
grief,aflição; amargura; dor; pena; pesar
grieve,1. acabrunhar; afligir; angustiar,2. magoar; molestar
grievous,penoso; doloroso; ofensivo
grill,cancela; grade
grimace,1. fazercaretas,2. careta; trejeito
grind,1. ranger,2. moer
grip,gripe
gripe,1. cólicas,2. queixa,3. bufar
grisly,desagradável; enjoado
grit,areia grossa; brita; cascalho
groan,carpir; gemir
grocer,vendedor de especiarias
groin,virilha
groom,palafreneiro
grope,palpar; apalpar; tatear
groschen,ceitil; groche; vintém
grossly,grosseiramente
grossness,grosseria
grotesque,grotesco
grotto,caverna; furna; gruta
grouch,1. rabugento; pessoa geniosa,2. ralhar
ground,anteprojeto
groundless,sem base; sem fundamento
group,gênero; raça; tribo
grow,1. acontecer; fazer-se; tornar-se,2. aumentar; avultar; crescer,3. amanhar; cultivar
grow sour,azedar-se
growl,resmungar; rosnar
growth,crescimento
grub,1. cavar; revolver,2. larva
gruel,mingau; papas; purê
gruesome,1. abominável; repugnante,2. horrível; terrível
gruff,arisco; brusco; rabugento
grumble,resmungar; rosnar
guanine,guanina
guarantee,1. aval,2. afiançar; garantir,3. caução; fiança; garantia
guarantee of a bill,aval
guard,guarda costeira
guardian,guardião
guardian angel,anjo da guarda
guess,1. acertar; adivinhar; decifrar,2. conjetura,3. conjeturar; fazerdeconta; supor
guesswork,conjetura
guest,freguês; hóspede; visita
guidance,direção; governo
guide,1. dirigir; encaminhar; gerir; governar; guiar,2. conduzir,3. guia,4. levar
guidebook,guia
guideline,diretriz; princípios gerais
guilder,florim
guillotine,1. guilhotina,2. guilhotinar
guilt,culpa; delito; falta
guilty,culpado; culpável
guinea pig,cobaia
guitar,violão
gulden,florim
gulf,sorver
gullet,esôfago
gum,1. gengiva,2. goma
gun,1. arma,2. atirar
gunfight,tiroteio
gunfire,tiro de arma de fogo
gunman,pistoleiro
gunner,artilheiro
gunpowder,pólvora
gunsight,alça
guru,guru; professor; mestre
gush,borbotar; esguichar; jorrar; minar
gustatory,gustatório
gut,intestino anterior
guy,garoto
gym,ginásio
gymnasium,ginásio
gymnast,ginasta
gymnosperm,gimnosperma
gynaecology,ginecologia
gynecologic,ginecológico
gynecological,ginecológico
gynecologist,ginecologista
gynecology,ginecologia
gynecomastia,ginecomastia
gypsy,cigano
gyroscope,giroscópio
gyroscopic,giroscópico
habilitation,habilitação; qualificação
habit,coabitar
habitable,habitável
habitation,coabitação
hack,cortar com machado; picar; rachar
haddock,eglefim
haem,heme; pigmento da hemoglobina
haematite,hematita
haemoglobin,hemoglobina
haemoglobinopathy,hemoglobinopatia
haemoglobinuria,hemoglobinúria
haemophilia,hemofilia
haemopoietic,hemopoiético
haemoprotein,hemoproteína
haemorrhage,hemorragia
haemorrhagic,hemorrágico
haggle,pechinchar; regatear
hail,chuva-de-pedra; granizo
hailstone,glóbulodegranizo
hailstorm,chuva de granizo
hair,cabelo; pêlo
haircut,corte de cabelo
hairdo,corte de cabelo
hairdresser,cabeleireira
hairpiece,peruca
hairstyle,corte de cabelo
hairy,peludo; piloso; viloso
halcyon,1. alcedo,2. alcíone
half,1. meio,2. metade
halflife,meia-vida
halftime,intervalo entre o primeiro e o segundo tempo de um jogo
halfway,meio caminho; metade do caminho
hall,hall; mercado; salão
hallmark,marca
hallucinate,alucinar
hallucination,alucinação
hallucinatory,alucinatório
hallucinogen,alucinógeno
hallucinogenic,alucinogênico
hallux,hálux; dedão do pé
hallway,corredor; saguão
halo,1. auréola; halo,2. nimbo
haloperidol,haloperidol
halothane,halotano
halt,demorar-se; deter-se; parar
halyard,cordadeiçarvela
ham,presunto
hamlet,lugarejo; vila
hammer,1. martelar,2. marreta; martelo
hamper,dificultar
hand,1. feito à mão,2. escrito à mão,3. desenhado à mão
hand over,alienar; transmitir
handbag,bolsa
handball,handebol
handbook,livro de bolso
handcar,carrinho de mão
handcraft,trabalho manual; artesanato
handcraftsman,artesão
handcuff,1. algemas,2. algemar
handful,punhado
handicraft,trabalho manual; artesanato
handicraftsman,artesão
handiwork,trabalho manual; artesanato
handkerchief,lenço
handle,1. alça; asa; taramela; trinco,2. cabo,3. apalpar,4. manejar; manipular,5. agenciar; tratar
handlebars,leme; guidão; volante
handling,manejo; manipulação
handset,aparelho de telefone
handshake,aperto de mão
handsome,belo; bonito; formoso; pulcro
handwork,trabalho manual; artesanato
handy,cômodo; propício
hang,1. estar pendente; pender,2. enforcar
hang onto,manter; segurar; sustenar; ter
hanging lamp,lâmpada pendente
hangman,algoz; carrasco
haploid,haplóide
haploidy,haploidia
happen,1. acontecer; fazer-se; tornar-se,2. suceder; ter lugar
happier,mais feliz
happiest,o mais feliz
happily,felizmente
happiness,felicidade
happy,1. feliz,2. alegre; contente
haptoglobin,haptoglobina
harbor,1. abrigo; porto,2. abrigar,3. acolher,4. abrigar-se
harbour,abrigo; porto
hard,1. afanoso; difícil; dificultoso,2. duro
harden,endurecer; enrijar; temperar
harder,mais difícil
hardest,o mais difícil
hardly,1. dificilmente,2. quase não
hardworking,1. aplicado; assíduo; diligente; esforçado,2. laborioso; operoso; trabalhador
hare,lebre
harem,harém
haricot,feijão
harm,1. desvantagem; inconveniente,2. danificar; prejudicar
harmful,daninho; nocivo
harmless,inofensivo; inócuo; que não causa danos
harmonic,1. harmônico
harmonious,harmonioso
harmoniously,harmoniosamente
harmonize,estar em harmonia
harmony,desarmonia
harness,atrelar; jungir
harp,harpa
harrow,estorrar; gradar
harsh,1. acerbo,2. adstringente,3. brutal; pecuário,4. arisco; brusco; rabugento,5. agreste; grosseiro; ríspido; rude; tosco
harvest,ceifar; colher
hash,diese; sustenido
hashish,haxixe
haste,pressa
hasten,apressar
hastily,precipitadamente
hat,porque; por isso que
hatch out,chocar o tempo suficiente até que os filhotes saiam do ovo
hate,difosfato
hatred,ódio
haul,sacar; puxar; tirar
haunt,1. aparacer como se fosse fantasma,2. infestar
have,1. ter,2. haver; obter; receber
have a bath,banhar-se
have a fever,estar com febre
have a good time,brincar; distrair-se; divertir-se
have a tendency,ter tendência a
have compassion on,apiedar-se de; compadecer-se; lastimar
have confidence in,confiar; contar com; crer; ter confiança em
have effect,atuar; agir; produzir efeito; ser eficaz
have faith,ter fé
have faith in,ter fé; ter fé em
have got,ter
have sex,copular; transar
have the right to,ter o direito de
have to,dever; ter a obrigação; ter de; ter que
hawk,acípitre; açor
hay,feno
haystack,montão de feno
hazard,1. acaso; azar; casualidade,2. arriscar; avançar; aventurar,3. risco
hazardous,perigoso; arriscado
hazardously,arriscadamente; perigosamente
haze,aperrear; atazanar; chicanear; falarchicanas; fuxicar
hazel,avelãzeira; aveleira
hazelnut,avelã
he,ele
head,fronte; testa
head of a department,chefe de secção
head of cattle,animal; bruto; rês
head of state,chefe de Estado
head up,administrar; dirigir
headache,dor de cabeça; cefaléia
headboard,cabeceira
header,cabeçalho
heading,cabeçalho; epígrafe; título
headless,sem cabeça
headlight,farol; projetor; refletor
headman,líder; chefe; cabeça
headmaster,diretor de colégio
headmastership,diretoria de um colégio
headphone,fone de ouvido
headquarter,quartel general
headset,fone de ouvido
headship,diretoria
headword,verbete
heal,1. cura,2. curar; sarar,3. cicatrizar
healer,curandeiro
healing,cura
health,1. boa saúde,2. à sua saúde
healthful,saudável
healthier,mais saudável
healthiest,o mais saudável
healthy,saudável; sadio; são; bom
heap,1. acumular; juntar em excesso,2. amontoar; empilhar,3. acervo; acúmulo; chusma; cúmulo; montão; multidão; pilha; ruma,4. colecção; grupo; reunião
hear,1. ouvir; ouvir dizer,2. informar-se
hearing aid,fone
hearsay,fama; renome
heart,coração
heartache,desgosto; dor; amargura
heartbreak,desgosto; dor; amargura
heartburn,pirose; queimação
hearten,desencorajar; desentusiasmar; tirar o entusiasmo
hearth,chaminé; lareira
heartland,coração; centro; área central
hearty,cordial; do coração; cardíaco
heat,arder; estar abrasado; flamejar; queimar-se
heater,aquecedor
heath,1. charneca; tojal,2. urze
heating,calefação
heatproof,à prova de calor
heaven,alturas; céu; olimpo
heavenly,celeste; celestial
heavenly body,astro
heavily,pesadamente; excessivamente; profundamente
heavy,oneroso; pesado
heavyweight,peso pesado
hecatomb,hecatombe
heck,eufemismo para "inferno"
hectic,agitado; febril
hectograma,hectograma
hectoliter,hectolitro
hectometer,hectômetro
hedge,cerca viva
heel,1. calcanhar; talão,2. salto de sapato
hefty,pesado
hegemonic,hegemônico
hegemony,hegemonia
height,1. altura; altitude,2. eminência
heinous,hediondo; abominável; monstruoso
helicoidal,helicoidal
helicopter,helicóptero
heliocentric,heliocêntrico
heliolatry,heliolatria
heliotropic,heliotrópico
heliotropism,heliotropismo
helix,espira; hélice; rosca
hell,casca do ovo
hellebore,heléboro
hello,alô; olá
helm,leme; guidão; volante
helmet,capacete; elmo
helminth,helminto
help,1. assistência; ajuda; auxílio; socorro,2. ajudar; auxiliar; socorrer; assistir
helper,assistente
helpful,serviçal
hem,exantema
hemagglutination,hemaglutinação
hemangioma,hemangioma
hematocrit,hematócrito
hematologic,hematológico
hematological,hematológico
hematologist,hematologista
hematology,hematologia
hematoma,hematoma
hematopoietic,hematopoiético
hematoporphyrin,hematoporfirina
hematuria,hematúria
heme,heme; pigmento da hemoglobina
hemicycle,semicírculo
hemiparesis,hemiparesia
hemiplegia,hemiplegia
hemiplegic,hemiplégico
hemisphere,hemisfério
hemithorax,hemitórax
hemochromatosis,hemocromatose
hemoconcentration,hemoconcentração
hemodialysis,hemodiálise
hemodilution,hemodiluição
hemodynamic,hemodinâmico
hemodynamically,hemodinamicamente
hemoglobin,hemoglobina
hemoglobinopathy,hemoglobinopatia
hemoglobinuria,hemoglobinúria
hemoglobinuric,hemoglobinúrico
hemolytic,hemolítico
hemophilia,hemofilia
hemopneumothorax,hemopneumotórax
hemopoietic,hemopoiético
hemoprotein,hemoproteína
hemoptysis,hemoptise
hemorrhage,hemorragia
hemorrhagic,hemorrágico
hemorrhoid,hemorróida
hemorrhoidal,hemorroidário
hemosiderin,hemossiderina
hemostatic,hemostático
hemothorax,hemotórax
hen,argiloso
hence,assim; desta maneira
henceforth,a partir de agora; de agora em diante
hennery,capoeira
heparin,heparina
hepatic,extrahepático
hepatitis,hepatite
hepatocellular,hepatocelular
hepatocyte,hepatócito
hepatomegaly,hepatomegalia
hepatotoxic,hepatotóxico
hepatotoxicity,hepatotoxicidade
her,unir-se; reunir-se; associar-se
herald,1. anunciar; apregoar,2. arauto; pregoeiro
herb,erva
herbarium,herbário
herbicide,herbicida
herbivore,herbívoro
herculean,hercúleo; de Hércules
herd,1. colecção; grupo; reunião,2. gado; grei; rebanho
here,alhures; em outro lugar
here are,eis; eis aí; eis ali; eis aqui
here is,eis; eis aí; eis ali; eis aqui
hereafter,1. futuro,2. vida após a morte,3. futuramente,4. subsequentemente
hereditary,hereditário
heredity,hereditariedade
heresy,heresia
heretic,herege
heretical,herético
herewith,aqui anexo
heritable,herdável
heritage,herannça; patrimônio
hermaphrodite,hermafrodita
hermaphroditism,hermafroditismo
hermetic,hermético
hermetically,hermeticamente; de forma hermética
hermit,eremita
hernia,hérnia
herniation,herniação
hero,herói
heroic,heróico
heroin,heroína
heroine,heroína
heroism,heroísmo
heron,airão; garça
herpes,herpes
herring,arenque
hers,dela
herself,mesmo; próprio
hesitate,hesitar; vacilar
hesitation,hesitação
heterochromatin,heterocromatina
heterogeneous,heterogêneo
heterosexual,heterossexual
heterosexuality,heterossexualidade
heterozygote,heterozigoto
heuristic,heurístico
hew,sobrinho-neto
hexadecimal,hexadecimal
hexagon,hexágono
hexagonal,hexagonal
hexahedron,hexaedro
hey,1. hei; psiu,2. olá
hey there,alô
hi,Deli
hibernate,hibernar
hibernation,hibernação
hiccough,1. soluço,2. soluçar
hiccup,1. soluço,2. soluçar
hidden,escondido
hide,1. pele; pele de animal com pelos,2. acobertar; esconder; ocultar
hideous,abominável; repugnante
hierarchic,hierárquico
hierarchical,hierárquico
hierarchy,hierarquia
high,alto; elevado; eminente
high school,ginásio
high society,altaroda; altasociedade
high tide,1. premear,2. fluxo
higher,mais alto
highest,o mais alto
highjack,1. roubo; rapto,2. roubar; raptar
highlight,1. destaque,2. destacar
highly,1. altamente,2. muito
highness,altura
highway,estradaderodagem; rodovia
hijack,1. roubo; rapto,2. roubar; raptar
hike,1. passeio,2. passear
hilarious,hilariante
hill,1. chegarterra,2. colina; morro
hill up,chegarterra
hillside,declive; encosta; ladeira; rampa; vertente
him,ele
himself,mesmo; próprio
hind,corça
hinder,1. dificultar,2. atrapalhar; prejudicar,3. importunar; incomodar; molestar
hindrance,impedimento; obstáculo; dificuldade
hinge,charneira; dobradiça; gonzo
hint,1. dica,2. dar dica,3. aludir; fazer alusão a; reportar-se
hip,companherismo
hire,1. assalariar; contratar; empregar; engajar; tomar a serviço,2. alugar; fretar
hirsutism,hirsutismo
his,seu; sua
hiss,assobiar; sibilar
histamine,histamina
histiocyte,histiócito
histochemical,histoquímico
histochemistry,histoquímica
histocompatibility,histocompatibilidade
histogram,histograma
histologic,histológico
histological,histológico
histologist,histologista
histology,histologia
histopathologic,histopatológico
histopathological,histopatológico
histopathologist,histopatologista
histopathology,histopatologia
historian,cronista
historical,histórico
historically,historicamente
history,história
hit,1. bater; dar pancada; maçar; malhar,2. golpear; percutir,3. furor; moda; voga,4. acertar; atingir; dar no alvo
hither,cá
hive,colméia
hoarse,rouco; rouquenho
hoarseness,rouquidão
hoax,1. trote,2. burlar; ludibriar; mistificar
hobbit,hobbit
hobby,hobby
hockey,hóquei
hoe,enxada
hog,porco
hoist,alçar; içar; levantar
hoist up,alçar; içar; levantar
hold,1. porão,2. manter; segurar; sustenar; ter
hold back,deter; reter
holder,bainha; estojo
hole,1. cava; fossa,2. abertura; buraco
holiday,feriado; dia de folga; sueto
holiness,santidade
holistic,holístico
hollow,1. côncavo; oco; vazio
holly,azevim; azevinho
hologram,holograma
holography,holografia
holy,sacro; sagrado; santo
holy day,dia santo; feriado religioso
holyday,dia santo; feriado religioso
homage,homenagem; preito
home,casa
homemade,feito em casa; caseiro
homemaker,dona de casa
homeopath,homeopata
homeopathic,homeopático
homeopathy,homeopatia
homeostasis,hemostasia; processo para manutenção do equilíbro corporal
homeostatic,homeostático
homeothermic,homeotérmico
homeothermy,homeotermia
homepage,página da internet
homesickness,saudades de casa
homework,dever de casa
homicidal,homicida
homicide,homicídio
homogenisation,homogenização
homogenise,homogenizar
homogenization,homogenização
homogenize,homogenizar
homophony,homofonia
homosexual,homossexual
homosexuality,homossexualidade
homosexually,homossexualmente
homozygote,homozigoto
honest,desonesto
honestly,desonestamente
honesty,desonestidade
honey,mel
honeycomb,favo de mel
honeymoon,lua-de-mel
honeymooner,quem está na lua de mel; recém-casado
honor,1. desonra,2. desonrar
honorific,honorífico
honour,1. homenagear; honrar,2. decoro; honra
hood,paternidade
hoodlum,bandido; gângster
hoof,casco
hook,1. cochete; colchetemacho,2. anzol,3. adunco; curvo,4. gancho,5. enganchar; engatar; pendurar
hooker,puta; prostituta
hooter,1. buzina,2. chifre; corno
hop,saltitar
hope,1. esperança,2. esperar; ter esperança
hope for,aspirar; desejar vivamente; pretender
hopeful,esperançoso
hopefully,esperançosamente
hopeless,1. desespero; falta de esperança,2. desesperado; sem esperanças
hopelessly,desesperadamente; sem esperanças
